date,num_distinct_users,num_tweets,num_replies,num_retweets,num_likes,avg_replies,avg_retweets,avg_likes,avg_polarity,avg_subjectivity
2018-08-02,11261,29316,7026,18711,57762,0.23966434711420384,0.6382521489971347,1.9703233729021694,0.0756006202457833,0.243186885902732
2018-08-03,12486,30915,9438,31506,80610,0.3052886948083455,1.019116933527414,2.6074721009218824,0.0807760563258922,0.25881187816261
2018-08-04,9598,23113,5446,15765,53967,0.23562497295894086,0.6820836758534158,2.33491974213646,0.0815238094758147,0.250053090701089
2018-08-05,9161,22681,4524,14555,44154,0.19946210484546537,0.6417265552665227,1.9467395617477183,0.0827930819688219,0.262751813364661
2018-08-06,11602,29015,8946,27658,71561,0.3083232810615199,0.9532310873686024,2.466344993968637,0.0798290170254414,0.246163018323152
2018-08-07,11723,30314,6864,19751,61763,0.22643003232829714,0.6515471399353434,2.037441446196477,0.0743225324358192,0.278205056614439
2018-08-08,12639,31276,8263,22059,68474,0.2641961887709426,0.7053011894104105,2.1893464637421665,0.0722797946486702,0.2679558200383
2018-08-09,11668,29221,9928,25027,64946,0.3397556551794942,0.8564730844255843,2.22257965162041,0.0747589642731763,0.260836967571746
2018-08-10,11211,28768,10017,23128,67249,0.3481993882091212,0.8039488320355951,2.337632091212458,0.0817683411309931,0.266763050911609
2018-08-11,9400,23400,6706,16222,58647,0.2865811965811966,0.6932478632478632,2.506282051282051,0.0805931297761868,0.257511953977855
2018-08-12,8874,22548,8480,16307,52871,0.3760865708710307,0.7232127017917331,2.3448199396842293,0.0818736371171765,0.271317436767872
2018-08-13,11898,29622,9468,22686,68372,0.31962730403078793,0.7658497062993721,2.3081493484572277,0.0697369209716717,0.25766131520247
2018-08-14,13250,32136,11026,23318,78061,0.3431043066965397,0.7256036843415484,2.4290826487428427,0.0717534409997608,0.251138702832013
2018-08-15,11402,27752,9009,23447,68670,0.32462525223407324,0.8448760449697319,2.474416258287691,0.0744264467115478,0.260643039635746
2018-08-16,10221,26145,11549,28951,77427,0.44172882004207303,1.1073245362401989,2.9614457831325303,0.0861247899632293,0.260001081333525
2018-08-17,10499,26674,8632,23394,74039,0.3236110069730824,0.8770338157006823,2.775699182724751,0.0943710895896535,0.251395571095769
2018-08-18,7984,20346,6323,14269,43921,0.31077361643566304,0.7013172122284479,2.1587044136439597,0.0790604296735868,0.268651541347899
2018-08-19,8808,21593,9576,23548,67010,0.4434770527485759,1.0905386004723754,3.1033205205390635,0.0834563485407148,0.2791600117647
2018-08-20,11370,28061,9062,24060,65046,0.32293931078721355,0.8574177684330565,2.3180214532625354,0.08020012659839,0.267018300023739
2018-08-21,11754,30624,8698,20667,66914,0.2840256008359457,0.6748628526645768,2.1850182863113896,0.0706315347058978,0.263798827436296
2018-08-22,11917,29664,9028,23603,70595,0.30434196332254587,0.7956782632146709,2.3798206580366776,0.0645097203589826,0.275970504784175
2018-08-23,11500,29292,8175,23150,73242,0.27908643998361327,0.7903181756110883,2.5004096681687833,0.0652187095391443,0.290326904668192
2018-08-24,10686,26933,7504,19255,57758,0.27861730962016856,0.7149222143838414,2.1445067389447887,0.0741762975842131,0.277968297267335
2018-08-25,8634,21737,5594,14407,44928,0.2573492202235819,0.6627869531214059,2.066890555274417,0.0718336424126273,0.265767292019427
2018-08-26,8727,21826,5148,12583,42175,0.23586548153578302,0.5765142490607532,1.9323284156510585,0.0765357963756774,0.262842496673353
2018-08-27,11597,28673,14529,26568,77074,0.5067136330345622,0.926585986816866,2.6880340389913857,0.0796288124297193,0.252824476485586
2018-08-28,11703,28605,14212,24304,68736,0.49683621744450274,0.8496416710365321,2.4029365495542736,0.0806826742157348,0.257445561853332
2018-08-29,11296,27776,8082,23913,67381,0.29097062211981567,0.860923099078341,2.4258712557603688,0.0828358748643217,0.251327961160947
2018-08-30,11094,27336,6649,18050,53926,0.24323236757389524,0.6603014340064384,1.9727099795141938,0.0792001703372684,0.265593016838951
2018-08-31,10522,26529,6807,18855,55021,0.2565871310641185,0.7107316521542463,2.073994496588639,0.0825190720993267,0.257729890044203
2018-09-01,8876,22346,5625,13997,46444,0.25172290342790654,0.6263760852054059,2.0784032936543455,0.0919119995591122,0.260273148221164
2018-09-02,9072,23153,6898,14450,54188,0.2979311536301991,0.6241091867144647,2.340431045652831,0.087558636598168,0.262120081063604
2018-09-03,10555,26328,7870,18153,59622,0.2989213005165603,0.6894940747493163,2.2645852324521423,0.0826924538506921,0.261527672078133
2018-09-04,10986,27904,7904,19800,61072,0.28325688073394495,0.7095756880733946,2.188646788990826,0.0850250168366609,0.261836857440323
2018-09-05,12564,30987,11176,22497,71925,0.3606673766418175,0.7260141349598218,2.321134669377481,0.073614529815966,0.257342815889268
2018-09-06,12449,29232,9417,23313,66433,0.32214696223316913,0.7975164203612479,2.272612205801861,0.0758451838205716,0.259011621475674
2018-09-07,10311,25412,7158,18801,51279,0.2816779474264127,0.7398473162285535,2.0179049268062332,0.0737481864051915,0.268412142086363
2018-09-08,8162,20307,4890,11698,43477,0.24080366376126458,0.5760575171123258,2.1409858669424335,0.0848640210433147,0.262331689165381
2018-09-09,8495,20880,5486,13463,40863,0.26273946360153255,0.64477969348659,1.9570402298850575,0.0757376594932744,0.266175497101432
2018-09-10,10552,27083,7704,18134,61236,0.28445888564782335,0.6695713178008345,2.261049366761437,0.0721680934288025,0.269943621922607
2018-09-11,10446,25345,6771,20586,57776,0.2671532846715328,0.8122312093115013,2.2795817715525746,0.0801051034463259,0.251822046696659
2018-09-12,10873,26705,6828,16349,59060,0.25568245646882604,0.6122074517880547,2.2115708668788616,0.0810356533741889,0.258487795130443
2018-09-13,11136,27543,8646,19696,57262,0.313909160222198,0.7151000254148059,2.0790037396071597,0.0841245642809754,0.248761545221217
2018-09-14,9691,24166,8296,18515,55806,0.34329222875113796,0.7661590664570057,2.3092774973102705,0.082715584984303,0.241789431559647
2018-09-15,7632,19657,6166,19985,61653,0.3136796052296892,1.0166861677773822,3.1364399450577403,0.0864273369340105,0.255199282217149
2018-09-16,8084,20079,5527,15057,51553,0.2752627122864684,0.7498879426266248,2.5675083420489067,0.0768193939930452,0.250479840430218
2018-09-17,9976,24743,6892,17561,54114,0.27854342642363494,0.7097360869740937,2.1870427999838338,0.0802172821001822,0.25441785748106
2018-09-18,9924,25075,8057,20053,57347,0.3213160518444666,0.7997208374875374,2.2870189431704886,0.0744686234151836,0.246746281286032
2018-09-19,11049,27415,7334,17889,62396,0.2675177822360022,0.6525259894218494,2.275980302753967,0.0728820221440469,0.256242735148773
2018-09-20,11060,27341,7429,19347,60632,0.2717164697706741,0.7076185947843897,2.217621886544018,0.070951033358734,0.26111216247754
2018-09-21,11024,27818,8436,19242,62683,0.3032568840319218,0.6917104033359696,2.253325185131929,0.0693475883730427,0.26293522900092
2018-09-22,8161,20477,5601,12153,40484,0.27352639546808616,0.5934951408897787,1.9770474190555256,0.0773449999518793,0.257298876738912
2018-09-23,8322,21085,5759,13295,47806,0.27313255869101255,0.6305430400758834,2.2672990277448424,0.0834536009161667,0.268618606199895
2018-09-24,10282,26176,6864,18618,54362,0.2622249388753056,0.7112622249388753,2.0767878973105134,0.0790791485722103,0.263321719485328
2018-09-25,10624,26447,7286,21253,65610,0.27549438499640794,0.8036072144288577,2.480810677959693,0.0845155060139905,0.260799771390701
2018-09-26,10085,26047,6878,14272,55320,0.2640611202825661,0.5479325834069183,2.123853034898453,0.0832506216355731,0.2665522847245
2018-09-27,10272,25751,7519,16700,49473,0.2919886606345385,0.6485185041357617,1.921206943419673,0.0699645249217332,0.252930187104371
2018-09-28,9139,23454,6486,16296,50605,0.27654131491430034,0.6948068559733948,2.157627696768142,0.0770687937524266,0.256268240900799
2018-09-29,7412,18884,4154,10417,32919,0.21997458165642872,0.551631010379157,1.7432217750476593,0.0858470701218916,0.268372259329568
2018-09-30,7411,18261,3889,11802,40102,0.2129675264224303,0.6462953836044029,2.1960462187174854,0.0821966080194827,0.250480310568599
2018-10-01,9371,24840,6188,16629,51543,0.24911433172302738,0.6694444444444444,2.075,0.0769964170350733,0.243522027318764
2018-10-02,9453,23336,6111,16426,49495,0.26187007199177237,0.7038909838875557,2.12097188892698,0.0668464947498852,0.257198707981469
2018-10-03,10175,24760,5900,17686,49953,0.2382875605815832,0.714297253634895,2.0174878836833603,0.0803241687953595,0.258483146906404
2018-10-04,10366,25734,5632,17346,55755,0.21885443382295797,0.6740498950804383,2.1665889484728376,0.0760564807371576,0.251277433420915
2018-10-05,9733,25171,6453,19758,61480,0.2563664534583449,0.7849509356004927,2.442493345516666,0.0747830892159261,0.273855439534763
2018-10-06,7543,19215,4394,11239,39442,0.22867551392141555,0.5849076242518866,2.052667187093417,0.0761920800945415,0.260377822032722
2018-10-07,7958,19782,8764,16748,56652,0.4430290162774239,0.8466282479021332,2.8638155899302395,0.0772152026863095,0.260582792705318
2018-10-08,10124,26186,6241,14617,50173,0.23833346062781638,0.558199037653708,1.9160238295272283,0.0846021658134189,0.256519269095641
2018-10-09,10804,26280,6746,21213,66682,0.2566971080669711,0.8071917808219178,2.537366818873668,0.0840912804249871,0.263325680297096
2018-10-10,11146,27989,7739,19492,70430,0.2765014827253564,0.6964164493193755,2.516345707242131,0.0791767668314466,0.266874764224194
2018-10-11,11656,28278,6576,16483,60740,0.232548270740505,0.5828912935851192,2.1479595445222435,0.0762020150355536,0.248812022323446
2018-10-12,9293,23119,7988,22032,49935,0.3455166745966521,0.9529823954323284,2.1599117608893117,0.0813987919639198,0.263477526289299
2018-10-13,7836,19393,5710,16908,48687,0.29443613675037383,0.8718609807662558,2.510545042025473,0.0872925346962236,0.2671763443751
2018-10-14,8640,21445,6631,14741,50381,0.3092096059687573,0.6873863371415249,2.3493121939846118,0.085793792693167,0.261198963388934
2018-10-15,11591,28352,7394,19931,69827,0.2607928893905192,0.7029839164785553,2.462859762979684,0.0833918231456264,0.258637822429123
2018-10-16,10649,26392,8641,28643,61246,0.32740982115792666,1.0852909972719005,2.3206274628675354,0.0823866110980428,0.255315136801039
2018-10-17,10035,25554,6619,15388,53472,0.259020114267825,0.6021757846129765,2.092509978868279,0.0779797823693751,0.246355440946506
2018-10-18,9322,24918,6430,17608,52497,0.2580463921663055,0.7066377718918051,2.1067902720924634,0.0657198727598773,0.24739190445123
2018-10-19,8755,22002,5012,14397,42498,0.22779747295700392,0.6543496045814017,1.9315516771202619,0.0782640733143308,0.261796289806392
2018-10-20,7501,18906,4779,11776,43077,0.25277689622342114,0.6228710462287105,2.278483021263091,0.0752059504954387,0.251470168476455
2018-10-21,7854,18959,3978,10021,37490,0.20982119310090194,0.528561632997521,1.9774249696713961,0.0668232265865715,0.25496664048831
2018-10-22,10025,25699,6594,25112,80687,0.25658585937196,0.9771586443052259,3.139694151523406,0.0857219472152047,0.249180367409617
2018-10-23,11078,28324,6172,19357,64951,0.21790707527185427,0.6834133596949583,2.2931436237819516,0.0659425125662203,0.260476004757677
2018-10-24,10164,26481,6846,16825,51582,0.25852498017446474,0.6353612023715116,1.9478871643820097,0.0790425783928296,0.248653630948299
2018-10-25,9340,23934,6067,14837,50064,0.25348876075875326,0.619913094342776,2.0917523188769116,0.079145748255117,0.252294832935752
2018-10-26,9532,24618,6111,17229,54327,0.2482330002437241,0.6998537655374116,2.206799902510358,0.0795888230577103,0.255671639475031
2018-10-27,7675,18965,4917,10952,37151,0.259267070920116,0.5774848404956499,1.9589243343000264,0.0746853944400737,0.257734103650433
2018-10-28,7621,19111,5369,14458,61112,0.2809376798702318,0.7565276542305478,3.1977395217414055,0.0820974583602418,0.272704797714955
2018-10-29,10856,26638,6708,20004,63240,0.2518207072603048,0.7509572790750056,2.374052106013965,0.0755224666725567,0.244711399177309
2018-10-30,11621,27720,7126,20519,61922,0.25707070707070706,0.7402236652236652,2.2338383838383837,0.0846860926582425,0.245318419938402
2018-10-31,15777,35859,10007,33557,109147,0.27906522769737024,0.9358041216988762,3.0437825929334337,0.11073138486015,0.257880780592127
2018-11-01,11438,27157,6728,17411,56786,0.24774459623669773,0.6411238354751998,2.091026254740951,0.0928071613099644,0.241529910113949
2018-11-02,10563,24797,5734,14060,52175,0.2312376497156914,0.5670040730733557,2.1040851715933377,0.0897307634444722,0.24653890476269
2018-11-03,8026,19230,4409,10219,37536,0.22927717108684348,0.5314092563702548,1.95195007800312,0.0946950310184647,0.255330871115282
2018-11-04,9334,21817,5383,11198,41874,0.24673419810239722,0.5132694687628914,1.9193289636521977,0.0886816074911602,0.244404904024406
2018-11-05,11679,27392,6142,15433,51681,0.22422605140186916,0.5634126752336449,1.88671875,0.0767473438053023,0.258594216770389
2018-11-06,12163,29163,6257,17734,60322,0.21455268662346125,0.6080993039124919,2.06844288996331,0.087803896304317,0.256935865092803
2018-11-07,10913,26243,7237,19993,56490,0.2757687764356209,0.7618412529055367,2.152574019738597,0.0889977763856638,0.252921119443975
2018-11-08,10419,26976,6270,17014,57516,0.2324288256227758,0.6307087781731909,2.1321174377224197,0.0912540836658556,0.247912638235049
2018-11-09,9216,23841,5233,13190,47699,0.21949582651734406,0.5532486053437355,2.000713057338199,0.0846403141492599,0.254336886729259
2018-11-10,7517,19112,4776,11015,39381,0.24989535370447885,0.5763394725826706,2.060537881958979,0.0879929977002142,0.252407745355925
2018-11-11,7610,19381,4611,10486,39432,0.23791342036014654,0.5410453536969196,2.034569939631598,0.0855851406913983,0.255285678392799
2018-11-12,9887,25409,6350,17128,52765,0.24991144869927978,0.6740918572159471,2.076626392223228,0.0805622417275267,0.249778389590371
2018-11-13,10254,26151,5556,14841,45185,0.2124584145921762,0.5675117586325571,1.7278497954189131,0.0751252132695649,0.249563972786334
2018-11-14,14466,34850,13398,24664,96393,0.38444763271162125,0.7077187948350072,2.765939741750359,0.0691750715291047,0.245963720439521
2018-11-15,13614,33117,11386,23533,94166,0.3438113355678353,0.710601805719117,2.843433885919618,0.0659040724946282,0.259107275873198
2018-11-16,11277,27120,7945,19659,67944,0.2929572271386431,0.7248893805309734,2.505309734513274,0.06751997699797,0.260204228552124
2018-11-17,8249,20811,6251,15233,54390,0.3003699966363942,0.7319686704146845,2.6135216952573157,0.0724935676481228,0.259162112860339
2018-11-18,8833,21857,7502,16286,57834,0.3432310015098138,0.7451159811502036,2.646017294230681,0.0810111968520457,0.262326146378969
2018-11-19,16757,38080,15081,28827,113929,0.3960346638655462,0.7570115546218488,2.9918329831932775,0.0719590640998058,0.249327404278277
2018-11-20,18371,40044,14617,31211,112912,0.36502347417840375,0.7794176405953451,2.8196983318349815,0.0566339619466951,0.251740840227054
2018-11-21,13661,31892,10646,25943,90182,0.33381412266399096,0.8134641916468079,2.827731092436975,0.0704049115625909,0.252603885808539
2018-11-22,11055,26914,9241,18206,62457,0.34335290183547595,0.6764509177379803,2.3206138069406257,0.0802678104211826,0.247040549050692
2018-11-23,10712,27031,8453,21205,75998,0.3127150308904591,0.7844696829566054,2.811512707631978,0.0747526861380669,0.243173328173749
2018-11-24,11682,27284,12450,23023,91609,0.4563113912915995,0.8438278844744173,3.3576088550065974,0.0782354008934163,0.259390448187869
2018-11-25,13518,30510,10774,28110,97141,0.35313012127171417,0.9213372664700098,3.1839069157653226,0.0780180321261791,0.258740208451112
2018-11-26,15513,35414,12602,27866,101919,0.3558479697294855,0.7868639521093352,2.8779296323487884,0.0669737218930993,0.252878413442058
2018-11-27,13536,32509,10472,25971,87851,0.32212618044233904,0.7988864622104648,2.702359346642468,0.0804946151870632,0.261084529165635
2018-11-28,12466,31216,10112,27016,95808,0.3239364428498206,0.8654536135315223,3.0691952844695027,0.0863918448142341,0.26297113777831
2018-11-29,11120,27336,10978,21636,69552,0.40159496634474684,0.7914837576821774,2.544337137840211,0.0751578777323482,0.257408760751488
2018-11-30,10099,26230,7062,18336,55764,0.26923370186809,0.6990468928707587,2.1259626382005337,0.0676890317781513,0.269311912751268
2018-12-01,8069,20704,7024,14877,62541,0.339258114374034,0.718556800618238,3.0207206336939723,0.0754122307345312,0.261711842291201
2018-12-02,8200,20918,7002,15040,62680,0.3347356343818721,0.7189979921598623,2.9964623769002774,0.0842483675549111,0.249513198283698
2018-12-03,10561,27499,8974,21655,74065,0.32633913960507654,0.7874831812065893,2.6933706680242917,0.087074487677983,0.270464177208494
2018-12-04,9907,25701,7498,17605,66428,0.2917396210264192,0.6849928018365045,2.584646511808879,0.0944686930816585,0.258146948938934
2018-12-05,9541,25422,7898,15778,64116,0.3106757926205649,0.6206435370938557,2.52206750059004,0.0847089645014725,0.245990799361577
2018-12-06,10834,28723,9413,18444,77052,0.3277164641576437,0.6421334818786338,2.6825888660655224,0.0715342314164227,0.267188149613367
2018-12-07,11086,27647,9326,22974,77516,0.33732412196621697,0.8309762361196513,2.8037761782471877,0.0737983052255614,0.262928557876677
2018-12-08,7675,19781,7785,14068,58725,0.3935594762651029,0.7111875031595976,2.9687578989939842,0.085879912104878,0.259521842867717
2018-12-09,7691,20410,5949,12542,50423,0.2914747672709456,0.6145026947574719,2.4705046545810876,0.0927057408651058,0.259507771028232
2018-12-10,9142,24526,6935,15502,56762,0.2827611514311343,0.6320639321536329,2.3143602707330997,0.0849842202354881,0.263217399297065
2018-12-11,9588,25582,8608,15665,63630,0.33648659213509496,0.6123446173090454,2.4872957548276133,0.0900374678738298,0.259843408538859
2018-12-12,9680,25179,6859,14445,54886,0.27240954763890546,0.5736923626831884,2.1798324000158864,0.0898262561662452,0.257127465393136
2018-12-13,11897,27710,8958,20942,63692,0.32327679538072895,0.755756044749188,2.2985203897509923,0.0812600377257243,0.247175158704733
2018-12-14,10854,26468,7264,13904,56845,0.2744446123620976,0.525313586217319,2.147687773915672,0.0844800834561076,0.257632626386896
2018-12-15,7987,19694,5589,10702,46389,0.283792017873464,0.5434142378389357,2.3554889814156597,0.0905731743103592,0.256502181590045
2018-12-16,7921,20841,6061,12710,50519,0.2908209778801401,0.6098555731490811,2.424019960654479,0.0925379804977423,0.258685596504845
2018-12-17,11808,29163,11328,25536,110510,0.3884374035593046,0.8756300792099578,3.7893906662551866,0.089608537682463,0.257154841369208
2018-12-18,10418,28171,6724,14860,62956,0.238685172695325,0.5274928117567711,2.2347804479784177,0.0851267963674713,0.249634768339498
2018-12-19,10490,28722,8011,18019,74523,0.27891511733166213,0.6273588190237449,2.5946312930854396,0.0887410470913525,0.252419001530554
2018-12-20,10519,28672,8584,16060,70729,0.2993861607142857,0.5601283482142857,2.466831752232143,0.0863069358678324,0.244670450579094
2018-12-21,8544,24382,8928,16047,64855,0.36617176605692725,0.6581494545156262,2.659954064473792,0.08874282832319,0.243787309681502
2018-12-22,7345,19942,5124,12304,52425,0.256945140908635,0.6169892688797513,2.6288737338281014,0.0838851412697476,0.237960839971867
2018-12-23,7378,20279,4835,11065,44909,0.2384239854036195,0.5456383450860496,2.214556930815129,0.0948806810099651,0.253526624087082
2018-12-24,7955,22247,5368,11158,48224,0.24129096057895447,0.5015507708904572,2.1676630556929024,0.0832623635220655,0.24768075760351
2018-12-25,6915,19461,6710,24856,83900,0.34479214839936284,1.2772211088844354,4.311186475515133,0.0788922915268118,0.239425928493174
2018-12-26,8015,21573,5947,12138,47899,0.27566865989894773,0.5626477541371159,2.2203216984193204,0.081924841390969,0.232756138976643
2018-12-27,9542,24055,6221,13267,43791,0.2586156724173768,0.5515277489087508,1.8204531282477654,0.0819170984374021,0.231679185038742
2018-12-28,9226,23298,6159,21076,66525,0.2643574555755859,0.9046270066100094,2.8553953129023952,0.0812524630838706,0.239443537806896
2018-12-29,7847,19921,5646,15206,63008,0.2834195070528588,0.7633150946237639,3.162893429044727,0.0875745865426746,0.246826760344942
2018-12-30,7905,20124,6231,13876,54863,0.30963029218843174,0.6895249453388989,2.7262472669449416,0.089869015076381,0.240742478565592
2018-12-31,8425,21364,6962,14989,60865,0.32587530425014044,0.7016008238157648,2.8489515072083877,0.097295229691752,0.258026791962126
2019-01-01,7608,19080,4495,11917,48833,0.23558700209643607,0.62458071278826,2.559381551362683,0.0984515278006632,0.257195659277728
2019-01-02,9847,24152,6935,20427,78149,0.2871397813845644,0.8457684663795959,3.2357154686982446,0.0905817564339854,0.26768898209165
2019-01-03,12922,28926,10245,30079,122784,0.35417963078199544,1.0398603332641914,4.2447624974071765,0.126828116389922,0.289327959287915
2019-01-04,9349,22819,6312,15114,55072,0.27661159560015774,0.6623427845216705,2.4134274069854067,0.0964332350295101,0.25930790053145
2019-01-05,7436,18863,5592,10791,47209,0.2964533743307003,0.5720723108731379,2.502730212585485,0.0911257223330871,0.263722556705857
2019-01-06,8314,21290,7332,13007,54190,0.34438703616721467,0.6109441052137153,2.545326444340066,0.087613334324747,0.252417354549546
2019-01-07,9943,25173,7447,16243,59158,0.2958328367695547,0.6452548365312041,2.3500576013983236,0.0859741042099276,0.251288544887965
2019-01-08,9517,23680,6880,14715,57212,0.2905405405405405,0.621410472972973,2.4160472972972973,0.0852270528835554,0.241874982810041
2019-01-09,9420,25014,6321,15165,54746,0.2526984888462461,0.606260494123291,2.1886143759494683,0.0859764475897555,0.248376901277812
2019-01-10,9873,25772,7209,16197,62964,0.2797221791091107,0.6284727611361167,2.443116560608412,0.0842285348008314,0.249312445390084
2019-01-11,8416,23247,6080,12870,48463,0.2615391233277412,0.5536198219125048,2.0846991009592637,0.0883450228433596,0.255930684590381
2019-01-12,6821,19086,4533,9480,36460,0.23750392958189248,0.4966991512103112,1.9103007440008384,0.102106781974697,0.262844635355505
2019-01-13,7082,20053,5601,11892,46325,0.27930982895327383,0.5930284745424624,2.3101281603750063,0.0919011056304466,0.253578599458007
2019-01-14,9108,24884,8519,15527,60242,0.34234849702620157,0.6239752451374377,2.4209130364893103,0.0849935481700004,0.239798998970813
2019-01-15,8652,23449,5645,12946,45285,0.24073521258902297,0.5520917736364024,1.9312124184400188,0.0899645283434218,0.245466189484758
2019-01-16,8811,23370,5090,14203,55132,0.21780059905862217,0.607744972186564,2.3590928540864358,0.0871948117099119,0.243373503104062
2019-01-17,9073,23954,7477,14610,54367,0.31213993487517744,0.6099190114385906,2.2696418134758285,0.0797350002037799,0.251366862394988
2019-01-18,8449,23349,4948,11511,40808,0.2119148571673305,0.49299755878196067,1.7477408026039658,0.0840802013693294,0.243631567275939
2019-01-19,6995,20379,4949,13593,45205,0.2428480298346337,0.6670101575150891,2.2182148289906274,0.0894336763322449,0.252483290904002
2019-01-20,7111,19767,4711,11152,37828,0.23832650376890777,0.5641726109171852,1.9136945414073963,0.0832219305967589,0.245455512777967
2019-01-21,8429,24004,6209,16230,64472,0.25866522246292284,0.6761373104482586,2.6858856857190467,0.0733507676003529,0.237810374429144
2019-01-22,8572,23604,5855,12647,47105,0.24805117776648025,0.5357990171157431,1.995636332824945,0.087051052905763,0.239260961308081
2019-01-23,9335,26242,7550,17851,60517,0.28770672966999467,0.6802454081243807,2.306112338998552,0.077498803335742,0.239790436727655
2019-01-24,8602,24963,5768,12532,46768,0.23106197171814286,0.5020229940311661,1.873492769298562,0.0778891495685968,0.239371604879836
2019-01-25,8074,22789,5581,14046,51791,0.244898854710606,0.616349993417877,2.272631532757032,0.0863186912416874,0.241837462501987
2019-01-26,6765,19833,4905,9196,36650,0.24731508092572985,0.4636716583471991,1.8479302173145766,0.0888380974541481,0.244323328718955
2019-01-27,6669,18957,4217,8159,33263,0.22245080972727752,0.43039510471066095,1.7546552724587223,0.0895748430586624,0.239956115963744
2019-01-28,8862,25200,7517,14622,62758,0.2982936507936508,0.5802380952380952,2.4903968253968256,0.0769569239409069,0.237978457025938
2019-01-29,9101,23936,6358,13554,54121,0.265625,0.5662600267379679,2.2610711898395723,0.0787203118719,0.248093426508534
2019-01-30,8633,24745,6982,14344,57384,0.2821580117195393,0.5796726611436653,2.319013942210548,0.0790891324017364,0.234729639341168
2019-01-31,8547,24686,7253,16329,60832,0.2938102568257312,0.6614680385643684,2.464230738070161,0.0773316534700344,0.247742259582593
2019-02-01,7986,22424,6208,15244,55959,0.27684623617552623,0.6798073492686407,2.4954958972529435,0.0803322446465785,0.247424503278107
2019-02-02,6642,17892,4754,10974,43547,0.2657053431701319,0.613346747149564,2.433881064162754,0.088409141531891,0.259160726810619
2019-02-03,6895,18297,4751,10693,40523,0.259660053560693,0.5844127452587856,2.214734655954528,0.0875169993519206,0.252096097017758
2019-02-04,8878,23901,6841,13154,49370,0.2862223337935651,0.5503535416928163,2.0656039496255385,0.0778722907492081,0.237468147759711
2019-02-05,9623,25429,9113,16300,66877,0.3583703645444178,0.641000432576979,2.629950057021511,0.0739161265088005,0.255588076745268
2019-02-06,9697,27408,7308,16963,65677,0.26663747810858146,0.6189068884997081,2.396271161704612,0.0770867079214848,0.258788781623337
2019-02-07,9329,25507,7275,17039,66830,0.2852158231073823,0.6680127023954209,2.62006508017407,0.0728426761006709,0.255700386689231
2019-02-08,9102,25748,6987,17194,59346,0.27136088239863293,0.6677800217492621,2.3048780487804876,0.0769410208651002,0.255346300460965
2019-02-09,7153,19427,5172,11259,44489,0.26622741545272044,0.5795542286508467,2.290060225459412,0.0828872399931532,0.251370133130253
2019-02-10,6976,18696,4862,9894,40041,0.2600556268720582,0.5292041078305519,2.1416880616174585,0.0827957126181623,0.250506736758437
2019-02-11,8145,24173,5773,13833,52451,0.23882017126546146,0.5722500310263517,2.1698175650519174,0.0785375645762406,0.251464812528261
2019-02-12,8391,23704,7727,16596,60284,0.3259787377657779,0.7001349983125211,2.54319946000675,0.0761017547447364,0.246913279119663
2019-02-13,8511,24690,5742,13337,50496,0.23256379100850547,0.5401782098015391,2.0452004860267317,0.0771597652927158,0.251913528774778
2019-02-14,9670,26630,8890,16807,69241,0.3338340217799474,0.6311303041682313,2.6001126549004883,0.0863957546996782,0.268579428531855
2019-02-15,8054,23162,5752,12428,52491,0.24833779466367326,0.5365685173991883,2.2662550729643383,0.0770627535207906,0.244308865918038
2019-02-16,6343,17949,4589,10463,41170,0.2556688394896652,0.582929411109254,2.2937210986684495,0.0782187388318852,0.248268809513483
2019-02-17,6889,19164,5969,11248,48509,0.3114694218326028,0.5869338342725945,2.531256522646629,0.0869229456338856,0.251809695305907
2019-02-18,9123,26113,7317,15442,62226,0.28020526174702254,0.5913529659556542,2.38295102056447,0.088329280104757,0.257857387699985
2019-02-19,9326,25624,7746,20946,74531,0.3022947236965345,0.8174367780206057,2.9086403371838903,0.0958850328611947,0.279541413967716
2019-02-20,9383,26691,7385,16046,64949,0.27668502491476527,0.6011764265108089,2.433367052564535,0.0998714243303789,0.271348348751002
2019-02-21,8775,24451,7716,15436,64486,0.31556991534088585,0.6313034231728764,2.6373563453437487,0.0904081337204829,0.265331284537422
2019-02-22,9004,23677,6553,12302,53325,0.27676648224014866,0.5195759597922034,2.2521856654136925,0.0898320414000693,0.252917187147602
2019-02-23,8136,21827,7932,13100,61758,0.36340312457048607,0.6001740963027443,2.82943143812709,0.0852479247883732,0.256048987471389
2019-02-24,7968,21937,7008,12415,60659,0.31946027259880566,0.56593882481652,2.7651456443451705,0.0851332671099438,0.254057253561481
2019-02-25,8645,25109,8250,13967,56407,0.32856744593572024,0.5562547293799036,2.246485323987415,0.0809884425730477,0.250546896367786
2019-02-26,8324,23435,6285,14128,58907,0.2681886067847237,0.6028589716236399,2.5136334542351184,0.0823175150083127,0.252797607839816
2019-02-27,8895,24912,6352,11125,46727,0.25497752087347464,0.4465719332048812,1.8756824020552345,0.0862750395193436,0.25689248243042
2019-02-28,9376,24040,7051,13833,55263,0.2933028286189684,0.5754159733777038,2.298793677204659,0.0621001628998416,0.252534358774077
2019-03-01,8393,22640,7287,14047,56196,0.3218639575971731,0.6204505300353357,2.482155477031802,0.0763668284934962,0.25383481922603
2019-03-02,6739,18953,5576,8814,42483,0.2942014456814225,0.4650451115918324,2.241492112066691,0.0827217459734001,0.247046335779006
