high,timestamp,volume,low,close,open
8195.0,2019-10-04 17:00:00,4445.10406787,8016.26,8145.17,8157.89
8176.46,2019-10-05 17:00:00,6454.53572694,7772.71,7854.12,8150.73
8313.7,2019-10-06 17:00:00,9363.32718459,7763.54,8205.53,7863.75
8344.12,2019-10-07 17:00:00,3577.72287319,8109.74,8178.54,8211.04
8707.8,2019-10-08 17:00:00,11634.19484623,8110.0,8586.34,8185.85
8666.84,2019-10-09 17:00:00,7435.43199033,8450.61,8582.11,8586.57
8820.0,2019-10-10 17:00:00,7824.58718752,8222.88,8265.55,8589.08
8427.76,2019-10-11 17:00:00,1828.83312447,8254.68,8303.43,8265.16
8474.48,2019-10-12 17:00:00,4445.28381368,8132.91,8282.96,8303.43
8416.67,2019-10-13 17:00:00,4294.6073891999995,8215.41,8362.99,8278.39
8420.85,2019-10-14 17:00:00,5044.66127938,8086.0,8155.13,8353.33
8179.1,2019-10-15 17:00:00,8644.40011646,7912.66,7995.89,8162.45
8130.71,2019-10-16 17:00:00,5395.88599206,7936.71,8073.32,7995.73
8120.77,2019-10-17 17:00:00,5611.09353737,7811.62,7955.08,8069.26
8096.76,2019-10-18 17:00:00,3461.12529207,7875.0,7960.49,7950.48
8314.77,2019-10-19 17:00:00,6358.92499072,7874.68,8235.74,7965.39
8352.0,2019-10-20 17:00:00,4919.73416831,8156.0,8213.65,8236.49
8314.77,2019-10-21 17:00:00,5678.93483059,7989.15,8025.9,8206.53
8052.04,2019-10-22 17:00:00,13306.18266092,7293.55,7470.77,8021.57
7512.0,2019-10-23 17:00:00,4997.4230935000005,7356.0,7435.0,7470.77
8784.29,2019-10-24 17:00:00,19113.79549622,7393.14,8662.66,7427.0
10350.0,2019-10-25 17:00:00,38751.80025476,8642.46,9252.75,8677.09
9819.92,2019-10-26 17:00:00,17783.02515594,9092.66,9557.08,9262.72
9950.0,2019-10-27 17:00:00,14722.01859796,9177.84,9216.44,9547.32
9573.35,2019-10-28 17:00:00,9059.61157854,9051.48,9426.94,9216.39
9437.06,2019-10-29 17:00:00,8814.43804818,8985.25,9159.94,9426.94
9438.61,2019-10-30 17:00:00,10113.15940929,8961.53,9150.07,9169.55
9303.53,2019-10-31 17:00:00,6640.55238456,9054.6,9250.45,9158.08
9396.91,2019-11-01 17:00:00,2701.13696278,9201.19,9304.75,9250.7
9384.32,2019-11-02 17:00:00,2539.21833111,9067.0,9207.0,9304.75
9586.5,2019-11-03 16:00:00,4962.44231548,9122.33,9410.76,9207.0
9485.0,2019-11-04 16:00:00,4979.57899177,9165.2,9320.14,9410.76
9448.19,2019-11-05 16:00:00,4670.23465673,9254.68,9344.78,9319.1
9373.48,2019-11-06 16:00:00,3975.97661681,9080.0,9199.36,9346.02
9253.39,2019-11-07 16:00:00,9699.74677043,8661.0,8767.37,9209.3
8876.94,2019-11-08 16:00:00,2271.51792167,8720.0,8812.21,8760.38
9142.33,2019-11-09 16:00:00,2663.27825012,8750.85,9024.49,8806.85
9075.32,2019-11-10 16:00:00,6392.97505953,8593.0,8720.36,9029.88
8872.47,2019-11-11 16:00:00,4721.90610684,8549.0,8813.91,8720.36
8839.46,2019-11-12 16:00:00,3185.82098874,8700.0,8755.24,8817.0
8791.78,2019-11-13 16:00:00,3412.80581524,8555.0,8636.9,8765.53
8799.03,2019-11-14 16:00:00,5213.70141434,8363.0,8463.49,8632.07
8539.53,2019-11-15 16:00:00,1180.57339029,8423.0,8484.63,8459.38
8631.6,2019-11-16 16:00:00,2074.00770126,8375.0,8499.31,8485.61
8508.4,2019-11-17 16:00:00,4825.65562506,8010.7,8170.65,8499.53
8197.77,2019-11-18 16:00:00,4412.39464174,7989.15,8121.63,8176.9
8231.04,2019-11-19 16:00:00,2996.00619203,8027.28,8088.44,8124.08
8116.92,2019-11-20 16:00:00,9374.99957046,7394.09,7611.51,8085.54
7714.7,2019-11-21 16:00:00,20120.14646602,6785.0,7285.85,7612.23
7356.49,2019-11-22 16:00:00,5550.47222776,7102.16,7320.39,7276.21
7349.68,2019-11-23 16:00:00,6047.01776023,6861.96,6908.36,7330.98
7380.0,2019-11-24 16:00:00,18716.60131311,6515.0,7122.14,6900.9
7344.91,2019-11-25 16:00:00,7643.84956815,7018.78,7159.22,7127.12
7676.27,2019-11-26 16:00:00,15156.9919345,6847.72,7527.84,7168.74
7659.92,2019-11-27 16:00:00,6925.58489749,7372.19,7436.72,7517.82
7870.35,2019-11-28 16:00:00,7658.87160206,7411.17,7753.69,7429.32
7815.0,2019-11-29 16:00:00,5446.27351349,7452.08,7550.67,7753.69
7560.2,2019-11-30 16:00:00,5477.97290774,7233.87,7412.66,7560.2
7431.07,2019-12-01 16:00:00,4324.30016255,7140.08,7309.64,7411.75
7415.0,2019-12-02 16:00:00,2552.20229834,7238.04,7300.43,7317.94
7772.71,2019-12-03 16:00:00,7737.39153487,7087.09,7197.78,7299.2
7500.0,2019-12-04 16:00:00,4641.75678879,7150.06,7390.42,7199.58
7618.99,2019-12-05 16:00:00,4167.2401632,7305.56,7541.79,7397.35
7638.88,2019-12-06 16:00:00,2034.5737190000002,7486.7,7502.65,7535.46
7580.0,2019-12-07 16:00:00,1798.77041268,7382.69,7524.26,7505.86
7666.0,2019-12-08 16:00:00,6582.47031165,7268.03,7340.52,7516.8
7400.0,2019-12-09 16:00:00,4090.62092926,7150.23,7216.07,7332.05
7271.0,2019-12-10 16:00:00,3419.93896517,7122.28,7207.42,7224.5
7296.19,2019-12-11 16:00:00,4376.88899274,7072.2,7188.42,7208.95
7302.35,2019-12-12 16:00:00,3178.07849595,7179.65,7257.47,7185.15
7269.0,2019-12-13 16:00:00,2012.34890643,7007.48,7059.03,7255.94
7225.23,2019-12-14 16:00:00,1848.34572822,7007.0,7115.08,7066.35
7147.91,2019-12-15 16:00:00,5923.05547919,6820.0,6882.19,7115.08
6938.77,2019-12-16 16:00:00,7107.25638535,6550.0,6612.3,6882.08
7449.68,2019-12-17 16:00:00,12873.63439214,6425.0,7286.91,6619.53
7372.12,2019-12-18 16:00:00,5936.55634536,7000.0,7149.57,7286.91
7218.11,2019-12-19 16:00:00,3201.66392251,7072.61,7194.11,7157.53
7194.13,2019-12-20 16:00:00,1689.08199513,7109.73,7147.4,7194.13
7530.0,2019-12-21 16:00:00,3796.22608082,7124.52,7509.7,7147.4
7692.98,2019-12-22 16:00:00,6710.767360399999,7247.86,7316.17,7521.88
7431.1,2019-12-23 16:00:00,4194.58980335,7156.0,7251.52,7317.47
7266.81,2019-12-24 16:00:00,1504.52751296,7110.73,7195.79,7247.45
7432.0,2019-12-25 16:00:00,3116.74715162,7150.0,7188.3,7195.8
7255.37,2019-12-26 16:00:00,4024.57086599,7052.0,7246.0,7195.17
7349.65,2019-12-27 16:00:00,1579.70272647,7231.0,7296.24,7247.7
7524.46,2019-12-28 16:00:00,2583.85134193,7274.43,7385.54,7297.43
7384.9,2019-12-29 16:00:00,3722.91334933,7199.0,7220.24,7372.79
7302.35,2019-12-30 16:00:00,2638.69130899,7112.55,7168.36,7222.74
7237.35,2019-12-31 16:00:00,1119.10969318,7150.0,7178.68,7160.69
7184.94,2020-01-01 16:00:00,3972.70795427,6900.0,6950.56,7174.7
7402.31,2020-01-02 16:00:00,8072.72908749,6853.53,7338.91,6945.7
7396.1,2020-01-03 16:00:00,3256.73735349,7256.03,7344.48,7332.58
7495.0,2020-01-04 16:00:00,2707.27385549,7310.0,7356.7,7356.05
7817.0,2020-01-05 16:00:00,6728.28277831,7342.46,7762.74,7352.12
8220.0,2020-01-06 16:00:00,12158.32281238,7697.03,8159.01,7768.17
8463.57,2020-01-07 16:00:00,11913.23248192,7872.09,8044.44,8151.79
8048.94,2020-01-08 16:00:00,5957.24423978,7737.97,7806.78,8048.94
8200.0,2020-01-09 16:00:00,8999.98825687,7667.0,8200.0,7812.7
8286.0,2020-01-10 16:00:00,3788.3273136,8000.0,8016.22,8200.0
8190.0,2020-01-11 16:00:00,2056.08675369,7960.0,8180.76,8008.1
8196.81,2020-01-12 16:00:00,4011.43909644,8039.0,8105.01,8180.75
8895.0,2020-01-13 16:00:00,17009.43193382,8105.01,8813.04,8105.01
8903.2,2020-01-14 16:00:00,8606.88339936,8555.0,8809.17,8813.2
8852.35,2020-01-15 16:00:00,6713.2584764,8573.91,8710.15,8810.62
9015.22,2020-01-16 16:00:00,9363.15892644,8661.52,8892.63,8715.39
9000.1,2020-01-17 16:00:00,3678.00926615,8798.9,8908.53,8898.03
9188.1,2020-01-18 16:00:00,8785.449927,8461.38,8696.6,8901.02
8740.54,2020-01-19 16:00:00,4420.19825219,8507.93,8625.17,8698.97
8778.66,2020-01-20 16:00:00,3394.68916005,8480.0,8717.89,8629.66
8792.98,2020-01-21 16:00:00,3143.81212331,8567.68,8655.93,8728.47
8665.95,2020-01-22 16:00:00,8611.0107876,8280.0,8378.44,8661.63
8530.7,2020-01-23 16:00:00,6430.43023326,8212.9,8422.13,8382.08
8437.47,2020-01-24 16:00:00,2812.78995216,8252.72,8329.5,8435.83
8600.0,2020-01-25 16:00:00,6340.58577579,8276.22,8590.48,8320.0
9004.35,2020-01-26 16:00:00,9619.7747426,8546.55,8894.54,8600.0
9413.24,2020-01-27 16:00:00,9565.55935515,8876.0,9400.0,8894.57
9443.96,2020-01-28 16:00:00,6481.91594603,9215.5,9289.18,9386.57
9570.0,2020-01-29 16:00:00,7945.15877894,9166.07,9500.0,9280.83
9529.35,2020-01-30 16:00:00,5009.62230695,9195.93,9327.85,9510.84
9464.16,2020-01-31 16:00:00,1669.00246242,9280.33,9377.17,9339.26
9474.28,2020-02-01 16:00:00,3015.79158859,9135.0,9329.39,9379.6
9615.0,2020-02-02 16:00:00,4758.13350441,9211.07,9288.09,9309.69
9348.6,2020-02-03 16:00:00,4867.22545881,9075.0,9159.37,9281.0
9775.0,2020-02-04 16:00:00,8063.96793828,9142.52,9618.42,9168.49
9859.57,2020-02-05 16:00:00,7554.48867469,9521.0,9754.63,9617.84
9878.0,2020-02-06 16:00:00,4013.49096731,9706.94,9803.42,9754.63
9948.97,2020-02-07 16:00:00,3268.73554695,9658.58,9902.0,9803.71
10178.54,2020-02-08 16:00:00,4830.33787739,9885.04,10173.97,9907.7
10199.85,2020-02-09 16:00:00,7560.66789084,9731.2,9850.01,10173.51
10383.9,2020-02-10 16:00:00,8127.59636283,9706.94,10268.98,9851.99
10495.0,2020-02-11 16:00:00,6553.40942709,10247.35,10348.78,10270.98
10500.5,2020-02-12 16:00:00,9347.45128374,10068.0,10228.67,10348.78
10398.0,2020-02-13 16:00:00,6190.37749036,10093.26,10364.04,10229.19
10408.04,2020-02-14 16:00:00,5762.30634481,9739.0,9899.78,10364.04
10051.24,2020-02-15 16:00:00,4133.47675014,9598.49,9912.89,9909.71
9973.45,2020-02-16 16:00:00,5913.20492551,9467.57,9697.15,9925.96
10288.0,2020-02-17 16:00:00,6754.35394103,9602.6,10185.17,9725.57
10300.0,2020-02-18 16:00:00,9936.8206814,9312.0,9595.72,10190.3
9706.27,2020-02-19 16:00:00,6608.491079199999,9396.91,9612.76,9589.1
9773.2,2020-02-20 16:00:00,4271.47074293,9562.6,9696.13,9610.4
9722.39,2020-02-21 16:00:00,2096.56353593,9568.51,9668.13,9696.13
10024.08,2020-02-22 16:00:00,3329.22433648,9664.08,9965.21,9664.08
10027.66,2020-02-23 16:00:00,5877.00770771,9480.0,9652.58,9969.79
9682.73,2020-02-24 16:00:00,6280.00295543,9234.21,9305.4,9664.87
9369.99,2020-02-25 16:00:00,11564.19794381,8627.78,8779.36,9305.4
8974.75,2020-02-26 16:00:00,9273.9036636,8520.0,8816.5,8778.37
8900.94,2020-02-27 16:00:00,6546.98122765,8421.49,8703.84,8816.5
8805.06,2020-02-28 16:00:00,2338.06785643,8525.0,8527.74,8710.0
8756.11,2020-02-29 16:00:00,4156.57173933,8410.0,8528.95,8525.0
8980.34,2020-03-01 16:00:00,6186.86088929,8486.72,8917.34,8516.0
8921.8,2020-03-02 16:00:00,4629.97228611,8660.04,8755.45,8917.34
8850.0,2020-03-03 16:00:00,3353.2325223000003,8663.76,8753.28,8755.45
9169.0,2020-03-04 16:00:00,6448.68567336,8757.79,9066.65,8757.79
9187.85,2020-03-05 16:00:00,4136.42339429,8990.01,9153.79,9059.0
9219.13,2020-03-06 16:00:00,2805.5915714000002,8859.49,8893.93,9154.1
8901.12,2020-03-07 16:00:00,9068.89040196,7995.48,8033.7,8901.12
8191.13,2020-03-08 17:00:00,12177.39425093,7636.0,7936.25,8035.79
8158.42,2020-03-09 17:00:00,8274.9537573,7733.99,7885.92,7937.2
7988.78,2020-03-10 17:00:00,7289.61145281,7591.99,7934.57,7893.63
7969.9,2020-03-11 17:00:00,58513.38918903,4776.59,4841.67,7956.29
5990.35,2020-03-12 17:00:00,54419.64133553,3850.0,5622.74,4841.67
5663.01,2020-03-13 17:00:00,15370.868149599999,5051.0,5169.37,5623.16
5965.77,2020-03-14 17:00:00,16589.30386378,5092.34,5343.64,5167.38
5353.04,2020-03-15 17:00:00,34905.46359769,4435.89,5033.42,5353.04
5569.9,2020-03-16 17:00:00,17517.84242049,4936.0,5324.99,5051.41
5452.43,2020-03-17 17:00:00,22559.23112903,5006.87,5406.92,5340.95
6433.98,2020-03-18 17:00:00,24783.73487365,5266.38,6181.18,5413.0
7139.0,2020-03-19 17:00:00,30082.50248252,5670.0,6210.14,6192.94
6461.91,2020-03-20 17:00:00,11796.72656887,5866.44,6187.78,6207.66
6419.0,2020-03-21 17:00:00,10813.38456907,5705.0,5813.15,6199.17
6629.79,2020-03-22 17:00:00,19053.80456405,5686.34,6493.51,5816.57
6893.0,2020-03-23 17:00:00,19719.09402414,6400.01,6768.64,6494.7
6989.04,2020-03-24 17:00:00,16675.73512097,6457.17,6692.22,6768.64
6798.89,2020-03-25 17:00:00,7393.70723365,6528.07,6760.72,6695.47
6872.67,2020-03-26 17:00:00,10816.28556504,6210.0,6376.03,6765.15
6376.03,2020-03-27 17:00:00,11613.49398164,6030.51,6253.08,6376.03
6278.24,2020-03-28 17:00:00,9298.9390511,5869.0,5870.9,6275.11
6630.0,2020-03-29 17:00:00,14974.444163,5856.0,6407.77,5878.47
6527.24,2020-03-30 17:00:00,6342.29832651,6337.42,6421.14,6408.95
6710.21,2020-03-31 17:00:00,11319.14793815,6137.71,6652.07,6428.74
7236.39,2020-04-01 17:00:00,17212.82067331,6575.13,6801.99,6669.95
7047.96,2020-04-02 17:00:00,10570.10640235,6610.0,6742.57,6789.63
7014.0,2020-04-03 17:00:00,6018.51563233,6655.54,6879.61,6737.36
6914.01,2020-04-04 17:00:00,3981.97692417,6678.51,6775.2,6887.22
7376.59,2020-04-05 17:00:00,13683.03789416,6773.75,7352.43,6780.57
7469.0,2020-04-06 17:00:00,11669.01426524,7077.0,7202.73,7335.85
7428.95,2020-04-07 17:00:00,8720.21050049,7152.0,7367.36,7204.78
7376.59,2020-04-08 17:00:00,8324.9217727,7107.38,7293.93,7370.85
7306.1,2020-04-09 17:00:00,10727.86685616,6750.15,6877.03,7299.12
6955.59,2020-04-10 17:00:00,3326.67476213,6771.24,6883.18,6866.03
7201.76,2020-04-11 17:00:00,7264.51928043,6790.74,6908.24,6882.75
6914.01,2020-04-12 17:00:00,10837.57453223,6542.91,6864.22,6908.21
6991.0,2020-04-13 17:00:00,7275.68657382,6766.96,6879.75,6864.66
6940.0,2020-04-14 17:00:00,8109.73234254,6598.55,6619.0,6868.88
7224.18,2020-04-15 17:00:00,15726.69637377,6472.67,7111.67,6619.0
7158.22,2020-04-16 17:00:00,8539.61835086,6995.39,7024.19,7121.35
7306.15,2020-04-17 17:00:00,5102.50261952,7020.13,7262.26,7020.13
7276.21,2020-04-18 17:00:00,4662.19209244,7057.46,7126.4,7265.94
7220.0,2020-04-19 17:00:00,11365.00931766,6757.75,6841.0,7124.27
6950.98,2020-04-20 17:00:00,5570.95619043,6774.48,6854.98,6833.0
7171.26,2020-04-21 17:00:00,6273.40631495,6819.59,7137.79,6850.6
7756.69,2020-04-22 17:00:00,14779.54814354,7031.07,7484.58,7138.29
7612.91,2020-04-23 17:00:00,7357.10670681,7391.57,7505.53,7494.2
7723.77,2020-04-24 17:00:00,3800.82773036,7432.8,7547.56,7518.81
7718.0,2020-04-25 17:00:00,5247.54081807,7485.0,7701.73,7565.0
7813.68,2020-04-26 17:00:00,6878.02253788,7637.03,7786.41,7708.87
7798.42,2020-04-27 17:00:00,7248.955969499999,7650.0,7767.79,7794.22
8970.0,2020-04-28 17:00:00,26396.09715679,7717.14,8790.32,7762.07
9485.26,2020-04-29 17:00:00,24057.73933525,8407.0,8627.32,8789.79
9075.0,2020-04-30 17:00:00,11379.68574201,8616.17,8832.44,8629.72
9022.0,2020-05-01 17:00:00,5524.26706572,8760.0,8983.79,8836.0
9207.82,2020-05-02 17:00:00,9218.274909,8723.78,8915.98,8982.56
8974.34,2020-05-03 17:00:00,10018.97499887,8528.42,8882.87,8924.14
9120.0,2020-05-04 17:00:00,9592.13446226,8760.1,9034.85,8889.24
9417.95,2020-05-05 17:00:00,15110.94181329,8921.03,9154.32,9040.0
10074.0,2020-05-06 17:00:00,25012.90031203,9030.03,10000.0,9163.63
10048.38,2020-05-07 17:00:00,19203.48379461,9725.0,9801.35,10008.19
9914.0,2020-05-08 17:00:00,11278.63371513,9515.4,9546.56,9809.04
9565.2,2020-05-09 17:00:00,31639.42874341,8109.0,8731.17,9527.31
9182.97,2020-05-10 17:00:00,34465.18657226,8181.0,8571.98,8740.88
8984.87,2020-05-11 17:00:00,14010.2612055,8534.97,8825.46,8574.19
9418.46,2020-05-12 17:00:00,12762.85161682,8804.47,9315.5,8816.99
9945.34,2020-05-13 17:00:00,19936.18545561,9254.85,9793.5,9323.73
9844.66,2020-05-14 17:00:00,17324.14460144,9112.0,9306.21,9809.91
9590.0,2020-05-15 17:00:00,6170.09609719,9216.08,9389.07,9307.43
9894.88,2020-05-16 17:00:00,9515.79358021,9326.53,9665.7,9377.79
9966.12,2020-05-17 17:00:00,12362.32763823,9451.2,9721.91,9672.95
9903.89,2020-05-18 17:00:00,12149.68534917,9455.05,9787.65,9730.0
9843.87,2020-05-19 17:00:00,12351.42817701,9100.0,9516.51,9776.3
9573.29,2020-05-20 17:00:00,16879.82890788,8800.0,9062.47,9505.61
9272.97,2020-05-21 17:00:00,7261.28419694,8924.91,9171.96,9062.25
9316.12,2020-05-22 17:00:00,3477.27850858,9084.83,9183.46,9171.96
9310.91,2020-05-23 17:00:00,8855.47763284,8669.0,8718.77,9183.93
8984.16,2020-05-24 17:00:00,8919.92378955,8630.0,8903.56,8710.12
9012.0,2020-05-25 17:00:00,5923.00523696,8690.0,8840.91,8903.22
9230.21,2020-05-26 17:00:00,6867.67101935,8810.99,9210.0,8835.79
9625.01,2020-05-27 17:00:00,11523.40889483,9105.79,9577.38,9209.99
9610.0,2020-05-28 17:00:00,7226.77389995,9330.0,9421.04,9581.49
9758.27,2020-05-29 17:00:00,6781.84196225,9326.28,9705.1,9428.52
9711.7,2020-05-30 17:00:00,5697.99838373,9373.96,9446.19,9705.1
10429.26,2020-05-31 17:00:00,12109.14149664,9416.5,10203.64,9444.61
10241.26,2020-06-01 17:00:00,22725.11942099,9135.68,9525.73,10203.64
9699.95,2020-06-02 17:00:00,6928.76322878,9380.99,9668.99,9522.52
9888.0,2020-06-03 17:00:00,8938.7688887,9430.0,9791.92,9668.0
9856.48,2020-06-04 17:00:00,7157.37095675,9592.74,9619.99,9791.0
9744.39,2020-06-05 17:00:00,4047.26924742,9525.76,9669.85,9616.17
9829.31,2020-06-06 17:00:00,6762.65158822,9356.0,9750.04,9673.08
9813.67,2020-06-07 17:00:00,5379.07801648,9645.0,9783.0,9759.04
9897.46,2020-06-08 17:00:00,6922.79788471,9566.81,9776.84,9786.64
10011.4,2020-06-09 17:00:00,7107.20140335,9578.0,9894.32,9782.3
9981.24,2020-06-10 17:00:00,16389.44455357,9078.91,9264.26,9894.32
9555.0,2020-06-11 17:00:00,6934.13533535,9230.0,9463.07,9265.95
9500.0,2020-06-12 17:00:00,2938.68222067,9345.71,9473.46,9465.92
9479.59,2020-06-13 17:00:00,3477.25235863,9235.01,9329.99,9478.93
9505.4,2020-06-14 17:00:00,11765.1135339,8900.0,9435.15,9329.99
9596.31,2020-06-15 17:00:00,6864.21822439,9374.9,9530.3,9435.41
9566.53,2020-06-16 17:00:00,5902.36636044,9230.32,9461.29,9530.62
9478.69,2020-06-17 17:00:00,3997.01284654,9250.0,9374.78,9459.82
9429.99,2020-06-18 17:00:00,5305.907719100001,9225.15,9304.32,9374.83
9400.0,2020-06-19 17:00:00,3071.79384829,9138.0,9355.46,9287.6
9421.26,2020-06-20 17:00:00,1435.21189641,9271.52,9283.03,9355.93
9798.76,2020-06-21 17:00:00,6615.64540882,9267.2,9683.12,9287.89
9725.3,2020-06-22 17:00:00,4866.11470545,9571.0,9622.81,9688.26
9666.35,2020-06-23 17:00:00,10072.57541802,9193.99,9286.06,9617.88
9343.49,2020-06-24 17:00:00,8701.2461746,8989.0,9239.48,9286.3
9289.71,2020-06-25 17:00:00,7912.38375487,9024.61,9158.26,9237.98
9189.0,2020-06-26 17:00:00,4399.67602419,8830.63,9009.3,9158.13
9191.72,2020-06-27 17:00:00,3231.85728086,8933.06,9118.01,9008.33
9240.36,2020-06-28 17:00:00,4942.72533003,9014.92,9188.88,9118.8
9201.95,2020-06-29 17:00:00,2781.63125132,9060.0,9132.96,9187.85
9300.0,2020-06-30 17:00:00,4321.56559235,9089.8,9233.38,9136.89
9268.54,2020-07-01 17:00:00,6866.04897352,8939.0,9092.92,9230.97
9127.11,2020-07-02 17:00:00,3510.00353809,9027.17,9063.08,9091.68
9196.0,2020-07-03 17:00:00,2180.37237178,9045.94,9138.52,9053.87
9147.37,2020-07-04 17:00:00,3067.87780852,8905.0,9076.82,9142.16
9376.34,2020-07-05 17:00:00,5361.35284949,9060.5,9348.22,9077.18
9385.81,2020-07-06 17:00:00,4702.82565367,9201.78,9257.16,9346.9
9479.57,2020-07-07 17:00:00,6275.54666358,9228.91,9437.16,9257.21
9448.5,2020-07-08 17:00:00,4575.44853951,9157.11,9234.9,9441.76
9318.92,2020-07-09 17:00:00,3910.32678996,9053.14,9283.53,9234.91
9304.95,2020-07-10 17:00:00,1453.16535935,9180.0,9238.3,9291.0
9347.76,2020-07-11 17:00:00,2037.15363045,9153.48,9306.17,9234.07
9351.17,2020-07-12 17:00:00,3875.17319052,9190.49,9233.1,9304.94
9282.08,2020-07-13 17:00:00,4479.91060569,9095.0,9251.59,9234.19
9276.98,2020-07-14 17:00:00,3810.04841103,9153.38,9190.07,9256.33
9217.5,2020-07-15 17:00:00,5541.85389383,9026.51,9132.87,9191.0
9184.28,2020-07-16 17:00:00,3593.49712953,9073.53,9156.5,9134.44
9214.63,2020-07-17 17:00:00,1358.28531978,9122.72,9177.43,9150.51
9243.36,2020-07-18 17:00:00,1585.39916859,9106.3,9211.99,9175.7
9224.73,2020-07-19 17:00:00,3064.80739401,9128.21,9162.43,9213.15
9442.89,2020-07-20 17:00:00,5559.47430975,9152.23,9391.25,9161.77
9573.0,2020-07-21 17:00:00,5520.76262356,9280.8,9539.51,9395.98
9690.0,2020-07-22 17:00:00,10413.94384743,9453.38,9617.2,9537.23
9650.55,2020-07-23 17:00:00,8012.90509154,9474.35,9547.91,9614.85
9751.82,2020-07-24 17:00:00,5065.44989566,9532.79,9710.98,9549.34
10200.0,2020-07-25 17:00:00,9090.21430682,9657.0,9944.65,9712.45
11417.11,2020-07-26 17:00:00,27736.83221358,9933.77,11046.19,9941.25
11263.85,2020-07-27 17:00:00,17062.37380128,10583.48,10939.27,11049.4
11358.47,2020-07-28 17:00:00,12452.86303565,10855.81,11111.17,10931.91
11189.0,2020-07-29 17:00:00,10456.84804792,10832.0,11112.12,11105.01
11457.95,2020-07-30 17:00:00,10417.50746157,10973.8,11356.74,11110.84
11883.36,2020-07-31 17:00:00,11195.80752332,11228.0,11817.49,11357.98
12100.0,2020-08-01 17:00:00,12656.41102944,10559.59,11071.66,11808.21
11480.0,2020-08-02 17:00:00,6984.67078032,10933.26,11236.39,11074.92
11420.0,2020-08-03 17:00:00,5522.11051757,11000.79,11192.42,11236.39
11795.86,2020-08-04 17:00:00,7514.79142531,11094.35,11755.24,11193.48
11913.5,2020-08-05 17:00:00,9855.99436305,11575.57,11770.08,11759.9
11920.0,2020-08-06 17:00:00,10503.36174678,11219.0,11600.85,11770.26
11817.95,2020-08-07 17:00:00,3983.74888665,11527.0,11776.9,11601.75
11808.28,2020-08-08 17:00:00,2649.48917649,11527.92,11683.03,11767.93
12080.0,2020-08-09 17:00:00,7701.72806914,11510.0,11895.12,11684.6
11945.05,2020-08-10 17:00:00,10470.68807136,11130.0,11392.64,11896.37
11625.0,2020-08-11 17:00:00,5668.60180464,11150.0,11565.35,11386.5
11806.61,2020-08-12 17:00:00,6839.55121466,11270.91,11793.26,11567.74
11862.0,2020-08-13 17:00:00,5526.79649808,11652.01,11779.77,11797.55
11986.93,2020-08-14 17:00:00,3983.17592982,11667.7,11852.2,11771.97
11938.55,2020-08-15 17:00:00,2494.17000289,11685.97,11914.02,11858.6
12473.0,2020-08-16 17:00:00,9778.32856833,11771.44,12298.38,11916.83
12408.53,2020-08-17 17:00:00,8818.18784117,11823.0,11958.1,12301.27
12022.18,2020-08-18 17:00:00,9401.50118445,11574.4,11757.55,11950.0
11894.12,2020-08-19 17:00:00,4191.75792092,11675.29,11859.37,11762.18
11887.67,2020-08-20 17:00:00,6391.17972721,11485.49,11531.74,11857.18
11694.02,2020-08-21 17:00:00,3401.42192253,11367.0,11667.7,11527.81
11715.09,2020-08-22 17:00:00,1632.87091819,11524.7,11644.65,11678.17
11832.55,2020-08-23 17:00:00,2887.05808264,11588.61,11761.8,11653.7
11772.22,2020-08-24 17:00:00,7073.69374623,11112.75,11328.88,11750.4
11549.8,2020-08-25 17:00:00,4273.08016903,11250.14,11469.3,11328.5
11602.92,2020-08-26 17:00:00,7796.15569663,11122.72,11330.0,11462.91
11555.61,2020-08-27 17:00:00,6046.49746388,11277.95,11536.58,11332.26
11592.0,2020-08-28 17:00:00,2095.93600275,11423.64,11471.71,11538.74
11715.69,2020-08-29 17:00:00,2328.65701886,11458.62,11708.97,11471.71
11780.0,2020-08-30 17:00:00,4534.21810201,11573.39,11655.0,11713.11
12065.82,2020-08-31 17:00:00,7960.82238043,11515.0,11923.96,11658.48
11956.45,2020-09-01 17:00:00,13056.07287751,11155.32,11398.44,11919.53
11477.35,2020-09-02 17:00:00,18554.73121203,9987.86,10160.0,11395.1
10646.75,2020-09-03 17:00:00,17415.36005733,9902.43,10456.32,10160.0
10567.9,2020-09-04 17:00:00,12165.47308504,9850.0,10167.19,10460.2
10353.39,2020-09-05 17:00:00,5121.25180431,10000.0,10260.17,10165.47
10415.66,2020-09-06 17:00:00,8725.09203962,9880.0,10377.14,10258.43
10446.18,2020-09-07 17:00:00,10560.87470567,9825.07,10123.96,10377.5
10353.39,2020-09-08 17:00:00,5872.2195124,9981.38,10232.8,10126.01
10495.75,2020-09-09 17:00:00,10223.19117775,10220.0,10342.59,10221.76
10409.44,2020-09-10 17:00:00,5245.74244486,10200.5,10393.04,10341.38
10482.42,2020-09-11 17:00:00,2509.23983418,10275.0,10443.33,10400.46
10576.78,2020-09-12 17:00:00,4325.10556518,10214.9,10334.78,10446.4
10765.03,2020-09-13 17:00:00,7325.23245633,10250.13,10675.15,10338.82
10940.01,2020-09-14 17:00:00,6456.66295267,10611.17,10783.83,10671.4
11100.0,2020-09-15 17:00:00,8300.23983202,10662.81,10951.54,10785.0
11054.0,2020-09-16 17:00:00,5525.71740992,10739.23,10940.47,10950.15
