"filename","sheetname","clusters","max_refs","avg_refs","min_refs","formulas","ratio"
"geir_solberg_000_1_1.pst.47.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.47.xls","Deals",5,60,7.8438538205980066,1,602,120.4000000000000000
"geir_solberg_000_1_1.pst.47.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.47.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.47.xls","Preschedule",24,48,4.4755631109222269,0,4706,196.0833333333333333
"geir_solberg_000_1_1.pst.48.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.48.xls","Deals",5,67,7.9570957095709571,1,606,121.2000000000000000
"geir_solberg_000_1_1.pst.48.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.48.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.48.xls","Preschedule",24,48,4.3735656608584785,0,4706,196.0833333333333333
"geir_solberg_000_1_1.pst.49.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.49.xls","Deals",5,68,7.9903846153846154,1,624,124.8000000000000000
"geir_solberg_000_1_1.pst.49.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.49.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.49.xls","Preschedule",23,48,4.4646420824295011,0,4610,200.4347826086956522
"geir_solberg_000_1_1.pst.5.xls","MAY(1)",1,24,22.9436619718309859,1,142,142.0000000000000000
"geir_solberg_000_1_1.pst.5.xls","MAY(2)",1,24,22.5362318840579710,1,138,138.0000000000000000
"geir_solberg_000_1_1.pst.5.xls","MAY(3)",1,24,21.1587301587301587,1,126,126.0000000000000000
"geir_solberg_000_1_1.pst.5.xls","MAY(4)",1,24,20.6393442622950820,1,122,122.0000000000000000
"geir_solberg_000_1_1.pst.5.xls","MAY(5)",1,24,20.6393442622950820,1,122,122.0000000000000000
"geir_solberg_000_1_1.pst.50.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.50.xls","Deals",5,69,7.9845679012345679,1,648,129.6000000000000000
"geir_solberg_000_1_1.pst.50.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.50.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.50.xls","Preschedule",23,48,4.4646420824295011,0,4610,200.4347826086956522
"geir_solberg_000_1_1.pst.51.xls","Dispatch",10,9,1.0728285077951002,0,8980,898.0000000000000000
"geir_solberg_000_1_1.pst.52.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.52.xls","Deals",5,57,6.9327217125382263,1,654,130.8000000000000000
"geir_solberg_000_1_1.pst.52.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.52.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.52.xls","Preschedule",23,48,4.4666088464874241,0,4612,200.5217391304347826
"geir_solberg_000_1_1.pst.53.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.53.xls","Deals",5,62,7.0294985250737463,1,678,135.6000000000000000
"geir_solberg_000_1_1.pst.53.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.53.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.53.xls","Preschedule",23,48,4.4666088464874241,0,4612,200.5217391304347826
"geir_solberg_000_1_1.pst.54.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.54.xls","Deals",5,57,7.0212121212121212,1,660,132.0000000000000000
"geir_solberg_000_1_1.pst.54.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.54.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.54.xls","Preschedule",24,48,4.4664065886432596,0,4614,192.2500000000000000
"geir_solberg_000_1_1.pst.55.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.55.xls","Deals",5,56,6.9938837920489297,1,654,130.8000000000000000
"geir_solberg_000_1_1.pst.55.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.55.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.55.xls","Preschedule",24,48,4.4655396618985696,0,4614,192.2500000000000000
"geir_solberg_000_1_1.pst.56.xls","Balancing",4,24,6.0824742268041237,2,194,48.5000000000000000
"geir_solberg_000_1_1.pst.56.xls","Deals",5,55,7.0744047619047619,1,672,134.4000000000000000
"geir_solberg_000_1_1.pst.56.xls","Economics",14,43,9.0611111111111111,1,360,25.7142857142857143
"geir_solberg_000_1_1.pst.56.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.56.xls","Preschedule",24,48,4.4655396618985696,0,4614,192.2500000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(1)",1,24,22.9436619718309859,1,142,142.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(10)",1,24,21.1587301587301587,1,126,126.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(11)",1,24,20.0847457627118644,1,118,118.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(12)",1,24,20.6393442622950820,1,122,122.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(14)",1,24,22.5362318840579710,1,138,138.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(15)",1,25,24.0389610389610390,1,154,154.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(16)",1,30,25.5287356321839080,1,174,174.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(17)",1,27,24.6790123456790123,1,162,162.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(2)",1,24,22.5362318840579710,1,138,138.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(3)",1,24,21.1587301587301587,1,126,126.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(4)",1,24,20.6393442622950820,1,122,122.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(5)",1,24,20.6393442622950820,1,122,122.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(7)",1,24,21.6461538461538462,1,130,130.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(8)",1,24,20.6393442622950820,1,122,122.0000000000000000
"geir_solberg_000_1_1.pst.7.xls","MAY(9)",1,24,21.6461538461538462,1,130,130.0000000000000000
"geir_solberg_000_1_1.pst.8.xls","Balancing",4,24,6.0408163265306122,2,196,49.0000000000000000
"geir_solberg_000_1_1.pst.8.xls","Deals",6,74,6.7443946188340807,1,892,148.6666666666666667
"geir_solberg_000_1_1.pst.8.xls","Economics",14,43,8.8895027624309392,0,362,25.8571428571428571
"geir_solberg_000_1_1.pst.8.xls","Fuel",13,62,13.6714285714285714,0,140,10.7692307692307692
"geir_solberg_000_1_1.pst.8.xls","Preschedule",25,48,4.4561769616026711,0,4792,191.6800000000000000
"gerald_nemec_000_1_1.pst.10.xls","Sheet1",15,24,3.5445544554455446,0,202,13.4666666666666667
"gerald_nemec_000_1_1.pst.11.xls","Cash Flows",38,240,2.0140960163432074,0,19580,515.2631578947368421
"gerald_nemec_000_1_1.pst.11.xls","Cost of Service",14,21,2.8617021276595745,1,752,53.7142857142857143
"gerald_nemec_000_1_1.pst.11.xls","Retail Tariff",16,323,7.9225352112676056,0,284,17.7500000000000000
"gerald_nemec_000_1_1.pst.111.xls","247",6,7,2.6862745098039216,1,204,34.0000000000000000
"gerald_nemec_000_1_1.pst.111.xls","259",9,13,3.1637931034482759,0,232,25.7777777777777778
"gerald_nemec_000_1_1.pst.111.xls","63K",6,19,3.6791443850267380,0,374,62.3333333333333333
"gerald_nemec_000_1_1.pst.111.xls","Do Not Use",9,18,3.4493243243243243,1,592,65.7777777777777778
"gerald_nemec_000_1_1.pst.111.xls","P&S247",9,5,2.3250000000000000,0,160,17.7777777777777778
"gerald_nemec_000_1_1.pst.111.xls","P&S259",11,8,2.3750000000000000,0,160,14.5454545454545455
"gerald_nemec_000_1_1.pst.111.xls","P&S63K",10,9,2.6826923076923077,0,208,20.8000000000000000
"gerald_nemec_000_1_1.pst.111.xls","P&SCombined",10,24,2.6470588235294118,1,340,34.0000000000000000
"gerald_nemec_000_1_1.pst.120.xls"," FUGG valuation",18,1123,39.6529311809685641,0,4708,261.5555555555555556
"gerald_nemec_000_1_1.pst.120.xls","FUGG financing",9,40,4.5779467680608365,0,1052,116.8888888888888889
"gerald_nemec_000_1_1.pst.120.xls","LCGG financing",8,55,4.7768595041322314,1,968,121.0000000000000000
"gerald_nemec_000_1_1.pst.120.xls","LCGG valuation",12,1042,160.5436028007638447,0,3142,261.8333333333333333
"gerald_nemec_000_1_1.pst.120.xls","volumes",6,5,2.2383367139959432,0,1972,328.6666666666666667
"gerald_nemec_000_1_1.pst.126.xls","Apr",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Aug",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Dec",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Feb 28",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Jan",3,13,7.0100000000000000,1,400,133.3333333333333333
"gerald_nemec_000_1_1.pst.126.xls","Jul",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Jun",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Mar",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","May",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Nov",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Oct",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.126.xls","Sep",4,13,6.9800995024875622,1,402,100.5000000000000000
"gerald_nemec_000_1_1.pst.137.xls","1997",2,38,8.8833333333333333,1,480,240.0000000000000000
"gerald_nemec_000_1_1.pst.137.xls","1998",2,38,8.8833333333333333,1,480,240.0000000000000000
"gerald_nemec_000_1_1.pst.137.xls","1999",2,38,8.8833333333333333,1,480,240.0000000000000000
"gerald_nemec_000_1_1.pst.137.xls","2000",2,38,9.0585106382978723,1,376,188.0000000000000000
"gerald_nemec_000_1_1.pst.153.xls","Combined",10,6,2.4935064935064935,0,154,15.4000000000000000
"gerald_nemec_000_1_1.pst.153.xls","EMS #63K",7,7,2.7105263157894737,0,152,21.7142857142857143
"gerald_nemec_000_1_1.pst.153.xls","Powder LLC #247",7,5,2.5151515151515152,0,132,18.8571428571428571
"gerald_nemec_000_1_1.pst.153.xls","Wind LLC #259",9,5,2.5538461538461538,1,130,14.4444444444444444
"gerald_nemec_000_1_1.pst.157.xls","Combined",9,5,2.4520547945205479,0,146,16.2222222222222222
"gerald_nemec_000_1_1.pst.157.xls","EMS #63K",7,7,2.7105263157894737,0,152,21.7142857142857143
"gerald_nemec_000_1_1.pst.157.xls","Powder LLC #247",8,5,2.5000000000000000,0,132,16.5000000000000000
"gerald_nemec_000_1_1.pst.157.xls","Wind LLC #259",9,5,2.5692307692307692,1,130,14.4444444444444444
"gerald_nemec_000_1_1.pst.195.xls","1997",2,38,8.8833333333333333,1,480,240.0000000000000000
"gerald_nemec_000_1_1.pst.195.xls","1998",2,38,8.8833333333333333,1,480,240.0000000000000000
"gerald_nemec_000_1_1.pst.195.xls","1999",2,38,8.8833333333333333,1,480,240.0000000000000000
"gerald_nemec_000_1_1.pst.195.xls","2000",2,38,9.4846938775510204,1,392,196.0000000000000000
"gerald_nemec_000_1_1.pst.195.xls","production & lp",2,38,12.1707317073170732,1,820,410.0000000000000000
"gerald_nemec_000_1_1.pst.197.xls","Rate 19",6,4,2.1159420289855072,0,138,23.0000000000000000
"gerald_nemec_000_1_1.pst.197.xls","Rate 21",6,3,2.3396226415094340,1,106,17.6666666666666667
"gerald_nemec_000_1_1.pst.200.xls","Cash Flow",20,22,3.7036144578313253,0,830,41.5000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Curves",4,1034,28.1792014856081708,1,2154,538.5000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Gas Plant - Crescendo",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Gas Plant - D&G",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Gas Plant - Hallwood",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Gas Plant - Northstar",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Gas Plant - Tom Brown",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.200.xls","Inputs",18,33,16.6469344608879493,0,946,52.5555555555555556
"gerald_nemec_000_1_1.pst.202.xls","Cash Flow",20,22,3.8963855421686747,0,830,41.5000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Curves",4,1034,28.1792014856081708,1,2154,538.5000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Gas Plant - Crescendo",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Gas Plant - D&G",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Gas Plant - Hallwood",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Gas Plant - Northstar",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Gas Plant - Tom Brown",10,20,2.6850921273031826,1,1194,119.4000000000000000
"gerald_nemec_000_1_1.pst.202.xls","Inputs",19,33,16.6286919831223629,0,948,49.8947368421052632
"gerald_nemec_000_1_1.pst.225.xls","Elizabethtown O&M",8,29,7.0948905109489051,1,274,34.2500000000000000
"gerald_nemec_000_1_1.pst.225.xls","Lumberton O&M",8,29,7.0072992700729927,1,274,34.2500000000000000
"gerald_nemec_000_1_1.pst.225.xls","Power Plant Payroll",7,27,2.2250639386189258,1,782,111.7142857142857143
"gerald_nemec_000_1_1.pst.225.xls","Summary",4,8,1.6078431372549020,1,102,25.5000000000000000
"gerald_nemec_000_1_1.pst.230.xls","Detail by Month",6,15,2.5419847328244275,0,262,43.6666666666666667
"gerald_nemec_000_1_1.pst.237.xls","Sheet1",6,3,1.3855120732722731,1,4804,800.6666666666666667
"gerald_nemec_000_1_1.pst.260.xls","ENA Purchase Summary",11,24,3.6447368421052632,0,152,13.8181818181818182
"gerald_nemec_000_1_1.pst.266.xls","Cap Rel TPA Tracking",2,37,14.6867469879518072,3,166,83.0000000000000000
"gerald_nemec_000_1_1.pst.271.xls","Gas True Up",9,12,2.3700000000000000,1,200,22.2222222222222222
"gerald_nemec_000_1_1.pst.271.xls","Spot Price True Up",6,9,3.3928571428571429,1,168,28.0000000000000000
"gerald_nemec_000_1_1.pst.290.xls","Sheet1",3,3,2.3694267515923567,2,314,104.6666666666666667
"gerald_nemec_000_1_1.pst.31.xls","Exhibit A",5,158,2.2265625000000000,1,256,51.2000000000000000
"gerald_nemec_000_1_1.pst.37.xls","Sheet1",4,3,1.5483870967741935,0,124,31.0000000000000000
"gerald_nemec_000_1_1.pst.91.xls","FD Costs",5,18,3.1071428571428571,0,112,22.4000000000000000
"gerald_nemec_000_1_1.pst.91.xls","PS Costs",7,7,2.5438596491228070,0,114,16.2857142857142857
"gerald_nemec_000_1_1.pst.92.xls","M&E Costs ",6,46,6.4909090909090909,0,110,18.3333333333333333
"gerald_nemec_000_1_1.pst.94.xls","WOFORMA",15,22,4.3209876543209877,0,162,10.8000000000000000
"gstorey_000_1_1.pst.106.xls","Sheet1",4,1,1.00000000000000000000,1,642,160.5000000000000000
"gstorey_000_1_1.pst.107.xls","Ap-Oc",6,8,2.5045045045045045,0,222,37.0000000000000000
"gstorey_000_1_1.pst.107.xls","Ap-Oc (2)",6,8,2.5480769230769231,0,208,34.6666666666666667
"gstorey_000_1_1.pst.107.xls","AVGs",4,5963778,5404674.046875000000,1,6400,1600.0000000000000000
"gstorey_000_1_1.pst.107.xls","MAR",6,524289,80892.811428571429,0,350,58.3333333333333333
"gstorey_000_1_1.pst.107.xls","Nov-MARCH",8,524289,70999.927083333333,0,384,48.0000000000000000
"gstorey_000_1_1.pst.107.xls","Prices",2,6684674,6684674.000000000000,6684674,252,126.0000000000000000
"gstorey_000_1_1.pst.107.xls","Publish",2,61,2.3271245634458673,1,5154,2577.0000000000000000
"gstorey_000_1_1.pst.108.xls","Curves",10,7,1.26544721302030822411,1,13886,1388.6000000000000000
"gstorey_000_1_1.pst.108.xls","Publish",4,76,2.9787492410443230,1,23058,5764.5000000000000000
"gstorey_000_1_1.pst.109.xls","Sheet1",8,8,3.5280464216634429,0,1034,129.2500000000000000
"gstorey_000_1_1.pst.11.xls","Raw Data",8,2535,435.7978565049121762,3,6718,839.7500000000000000
"gstorey_000_1_1.pst.11.xls","Summary",3,2,1.6583850931677019,1,322,107.3333333333333333
"gstorey_000_1_1.pst.110.xls","Phys Pos",8,26,4.1891891891891892,0,148,18.5000000000000000
"gstorey_000_1_1.pst.111.xls","king 80-15-5",13,360,2.6555152492274620,0,14886,1145.0769230769230769
"gstorey_000_1_1.pst.116.xls","ANR LA vs ML7",29,1470,5.2483082977395978,1,41674,1437.0344827586206897
"gstorey_000_1_1.pst.116.xls","ANR OK vs ML7",29,10838,260.0848051449414475,1,41672,1436.9655172413793103
"gstorey_000_1_1.pst.116.xls","Curves",8,20,1.7229612492770388,0,3458,432.2500000000000000
"gstorey_000_1_1.pst.116.xls","Dawn vs Chippewa",29,1470,5.3210301272914926,1,40694,1403.2413793103448276
"gstorey_000_1_1.pst.116.xls","Empress vs Chippewa",29,1470,5.1759946745865124,1,39058,1346.8275862068965517
"gstorey_000_1_1.pst.116.xls","Escalating commodity",4,114,7.4190579317812669,1,3694,923.5000000000000000
"gstorey_000_1_1.pst.116.xls","InputOutputSheet",9,793,4.8000000000000000,0,2490,276.6666666666666667
"gstorey_000_1_1.pst.116.xls","ML7 vs St. Clair",29,1470,5.3019609770482135,1,40694,1403.2413793103448276
"gstorey_000_1_1.pst.116.xls","Ojibway vs Dawn",30,1470,5.2663403397638929,1,41676,1389.2000000000000000
"gstorey_000_1_1.pst.116.xls","PEPL vs Dawn",29,1470,5.2480203484186783,1,41674,1437.0344827586206897
"gstorey_000_1_1.pst.116.xls","St.Clair vs Chippawa",29,1470,5.3014695041037991,1,40694,1403.2413793103448276
"gstorey_000_1_1.pst.116.xls","Summary",7,12,1.0944584382871537,0,1588,226.8571428571428571
"gstorey_000_1_1.pst.117.xls","Notional",4,162,2.4801223241590214,1,654,163.5000000000000000
"gstorey_000_1_1.pst.117.xls","P7 MTM",3,324,3.9754601226993865,2,1304,434.6666666666666667
"gstorey_000_1_1.pst.12.xls","Sheet1",21,1019,4.6232980332829047,0,1322,62.9523809523809524
"gstorey_000_1_1.pst.13.xls","ALL",3,747,3.7591623036649215,2,1528,509.3333333333333333
"gstorey_000_1_1.pst.13.xls","Split",11,163,2.4509530450953045,0,4302,391.0909090909090909
"gstorey_000_1_1.pst.15.xls","ANR Columbus",4,31,4.7308868501529052,1,654,163.5000000000000000
"gstorey_000_1_1.pst.15.xls","ANR Willow",4,8,4.4435261707988981,1,726,181.5000000000000000
"gstorey_000_1_1.pst.15.xls","Belle River",7,33,3.8551165146909828,1,1974,282.0000000000000000
"gstorey_000_1_1.pst.15.xls","River Rouge",8,31,3.4482758620689655,1,1856,232.0000000000000000
"gstorey_000_1_1.pst.15.xls","UNION - ST CLAIR",3,8,4.6261398176291793,1,658,219.3333333333333333
"gstorey_000_1_1.pst.3.xls","Forecast",4,7,2.4624277456647399,1,346,86.5000000000000000
"gstorey_000_1_1.pst.3.xls","FR",2,60,34.6312178387650086,2,5830,2915.0000000000000000
"gstorey_000_1_1.pst.3.xls","Locations",1,2,2.0000000000000000,2,3968,3968.0000000000000000
"gstorey_000_1_1.pst.38.xls","Dawn",11,9,2.5631067961165049,0,412,37.4545454545454545
"gstorey_000_1_1.pst.38.xls","Emerson",11,9,2.5631067961165049,0,412,37.4545454545454545
"gstorey_000_1_1.pst.38.xls","St Clair",11,9,2.5631067961165049,0,412,37.4545454545454545
"gstorey_000_1_1.pst.40.xls","Dawn",11,9,2.5631067961165049,0,412,37.4545454545454545
"gstorey_000_1_1.pst.40.xls","Emerson",11,9,2.5631067961165049,0,412,37.4545454545454545
"gstorey_000_1_1.pst.40.xls","St Clair",11,9,2.5631067961165049,0,412,37.4545454545454545
"gstorey_000_1_1.pst.41.xls","Dawn",10,9,2.5756097560975610,0,410,41.0000000000000000
"gstorey_000_1_1.pst.41.xls","Emerson",10,9,2.5756097560975610,0,410,41.0000000000000000
"gstorey_000_1_1.pst.41.xls","St Clair",11,9,2.5244444444444444,0,450,40.9090909090909091
"gstorey_000_1_1.pst.41.xls","Summary",5,2,1.9794520547945205,1,292,58.4000000000000000
"gstorey_000_1_1.pst.89.xls","Prior Month to Current Month",2,42,11.6296296296296296,2,108,54.0000000000000000
"gstorey_000_1_1.pst.89.xls","September vs September",2,42,11.6296296296296296,2,108,54.0000000000000000
"gstorey_000_1_1.pst.90.xls","Data",1,1,1.00000000000000000000,1,2312,2312.0000000000000000
"gstorey_000_1_1.pst.90.xls","sum",4,1157,615.1551724137931034,2,696,174.0000000000000000
"gstorey_000_1_1.pst.96.xls","summary",5,11,0.25882352941176470588,0,170,34.0000000000000000
"harry_arora_000_1_1.pst.1.xls","Balance Sheet",7,5,2.0202020202020202,1,198,28.2857142857142857
"harry_arora_000_1_1.pst.1.xls","Cash Flows",8,6,2.1733333333333333,1,150,18.7500000000000000
"harry_arora_000_1_1.pst.1.xls","Income Statement and Valuation",14,13,1.9516908212560386,1,414,29.5714285714285714
"harry_arora_000_1_1.pst.1.xls","Market Size",11,6,2.7545454545454545,0,220,20.0000000000000000
"harry_arora_000_1_1.pst.1.xls","Model Assumptions",13,10,2.7319277108433735,0,664,51.0769230769230769
"harry_arora_000_1_1.pst.10.xls","Daily Option Markets",11,2094,242.6872586872586873,0,2072,188.3636363636363636
"harry_arora_000_1_1.pst.10.xls","Lookups",1,1,1.00000000000000000000,1,494,494.0000000000000000
"harry_arora_000_1_1.pst.10.xls","Monthly Option Markets",11,2094,245.2662642521797451,0,2982,271.0909090909090909
"harry_arora_000_1_1.pst.10.xls","Prob Model",10,1197,179.8177083333333333,1,384,38.4000000000000000
"harry_arora_000_1_1.pst.10.xls","Weekly Cinergy",11,2094,240.4340740740740741,0,2700,245.4545454545454545
"harry_arora_000_1_1.pst.10.xls","Weekly WestHub",11,2094,240.4340740740740741,0,2700,245.4545454545454545
"harry_arora_000_1_1.pst.100.xls","12 month Summer '00",5,21,6.3023493360572012,1,1958,391.6000000000000000
"harry_arora_000_1_1.pst.100.xls","12 month Summer '99",4,22,6.3318824809575626,1,1838,459.5000000000000000
"harry_arora_000_1_1.pst.100.xls","Summer '00",5,21,6.0856531049250535,1,934,186.8000000000000000
"harry_arora_000_1_1.pst.100.xls","Summer '98",4,23,6.1228501228501229,1,814,203.5000000000000000
"harry_arora_000_1_1.pst.100.xls","Summer '99",4,22,6.1663066954643629,1,926,231.5000000000000000
"harry_arora_000_1_1.pst.105.xls","Chart Data",1,1,1.00000000000000000000,1,210,210.0000000000000000
"harry_arora_000_1_1.pst.105.xls","vol data",4,21,6.4441616290168629,1,6286,1571.5000000000000000
"harry_arora_000_1_1.pst.106.xls","Chart Data",1,1,1.00000000000000000000,1,210,210.0000000000000000
"harry_arora_000_1_1.pst.106.xls","vol data",4,22,6.4472425884603124,1,6274,1568.5000000000000000
"harry_arora_000_1_1.pst.109.xls","Chart Data",1,1,1.00000000000000000000,1,210,210.0000000000000000
"harry_arora_000_1_1.pst.109.xls","vol data",4,23,6.4992101105845182,1,6330,1582.5000000000000000
"harry_arora_000_1_1.pst.11.xls","Consolidated Power Trad",20,13,3.3274509803921569,0,1020,51.0000000000000000
"harry_arora_000_1_1.pst.11.xls","Ercot Trading",14,15,2.9821428571428571,0,112,8.0000000000000000
"harry_arora_000_1_1.pst.11.xls","Fundamentals",13,15,2.8421052631578947,0,114,8.7692307692307692
"harry_arora_000_1_1.pst.11.xls","Genco Control Area",11,15,2.8596491228070175,0,114,10.3636363636363636
"harry_arora_000_1_1.pst.11.xls","Management Book",6,15,2.6029411764705882,1,136,22.6666666666666667
"harry_arora_000_1_1.pst.11.xls","Midwest Power Trading",13,15,2.9821428571428571,0,112,8.6153846153846154
"harry_arora_000_1_1.pst.11.xls","Northeast Power Trading",14,15,2.9298245614035088,0,114,8.1428571428571429
"harry_arora_000_1_1.pst.11.xls","Options",12,15,2.9464285714285714,0,112,9.3333333333333333
"harry_arora_000_1_1.pst.11.xls","Services Desk",10,15,2.8421052631578947,0,114,11.4000000000000000
"harry_arora_000_1_1.pst.11.xls","Southeast Power Trading",13,15,2.5692307692307692,0,130,10.0000000000000000
"harry_arora_000_1_1.pst.11.xls","TAC",7,15,2.3974358974358974,1,156,22.2857142857142857
"harry_arora_000_1_1.pst.110.xls","Chart Data",1,1,1.00000000000000000000,1,210,210.0000000000000000
"harry_arora_000_1_1.pst.110.xls","vol data",5,22,6.4905243209096652,1,6332,1266.4000000000000000
"harry_arora_000_1_1.pst.111.xls","Chart Data",1,1,1.00000000000000000000,1,210,210.0000000000000000
"harry_arora_000_1_1.pst.111.xls","vol data",4,23,6.4932155254023351,1,6338,1584.5000000000000000
"harry_arora_000_1_1.pst.12.xls","Calculations",55,36,5.4614367114367114,1,58968,1072.1454545454545455
"harry_arora_000_1_1.pst.12.xls","Gas Curves",6,819,2.9977807367953839,0,4506,751.0000000000000000
"harry_arora_000_1_1.pst.12.xls","Inputs",7,253,48.0169491525423729,0,118,16.8571428571428571
"harry_arora_000_1_1.pst.12.xls","Power Curves",7,253,1.7748128864301985,1,12292,1756.0000000000000000
"harry_arora_000_1_1.pst.12.xls","Pricing Inputs",25,15168,565.4990453811132325,0,13618,544.7200000000000000
"harry_arora_000_1_1.pst.121.xls","vol data",6,42,15.8426250398215992,1,18834,3139.0000000000000000
"harry_arora_000_1_1.pst.123.xls","vol data",6,42,15.8426250398215992,1,18834,3139.0000000000000000
"harry_arora_000_1_1.pst.130.xls","Cinergy",13,10017,978.6904378538409599,1,38506,2962.0000000000000000
"harry_arora_000_1_1.pst.130.xls","Entergy",13,10017,937.7570543702684102,1,40684,3129.5384615384615385
"harry_arora_000_1_1.pst.130.xls","Gas",5,7514,123.1760915307732772,2,15208,3041.6000000000000000
"harry_arora_000_1_1.pst.130.xls","Nepool",12,10017,943.5342664092664093,1,41440,3453.3333333333333333
